Date,AAPL,AMZN,BAC,CSCO,DIS,GOOGL,HD,INTC,JPM,KO,META,MSFT,NVDA,ORCL,PEP,PG,TSLA,UNH,V,XOM
2025-07-09,0.002421986524816522,0.0013679017278328486,0.0022205002414983355,0.002856324995415033,0.002363412479148297,0.0002784021679508475,0.0008606568936997683,0.007410889789135766,0.0033079806562849147,-0.0012292276637316246,0.002866276214535951,0.0031896903693111934,0.006802664927861507,0.015084873983608738,0.001791624637903988,-0.0015393953385415104,-0.0014697578428472247,0.0005293770795714803,-0.001049055971419799,0.00416916007250992
2025-07-10,0.0024199305585686725,0.0011598161630453296,0.0021141133945604797,0.003057258053556039,0.0014300748448929923,-0.0001512175316641773,0.0007941743765555731,0.0043152171666379635,0.0038475066706983975,-0.0014246065119751018,0.0018874393917429123,0.003181653093884912,0.006710936026915365,0.014925859312585355,0.0016670590419020526,-0.0013176219021172552,-0.0019428168372087773,-0.00013079065630285935,-0.0018627283038163689,0.0035939118192618693
2025-07-11,0.003085372439929157,0.0027939943014999302,0.0022578303243497356,0.003205012131985474,0.00040225821269023186,0.00092218756268172,0.001374030815273275,0.006666867641027136,0.0037005277986150386,-0.0011594372486143478,0.0018064637378293503,0.0031846154760977576,0.007349809523275269,0.01429107661451784,0.0020977708229175107,-0.0015477674535114838,-0.0014076036707827034,-0.00047879182786959574,-0.0033317102814429513,0.002836808894848991
2025-07-14,0.002378288349459817,0.0029334866801633943,0.0027445834191024477,0.0024005235584154292,0.0008246595665523104,0.0017675169348811471,0.0010049108715751375,0.006171841343753481,0.004004465578550054,-0.001563621021259426,0.0021002742807959994,0.0024936017636241203,0.006332463304397168,0.007357414201698204,0.001288576974447897,-0.0029252248529473444,0.0002542680153388266,-0.0023358899632171413,-0.00270656407141322,0.0019906058779924464
2025-07-15,0.003185989804448758,0.003347010049581495,0.0023612212219071282,0.002704416766690293,0.0006944932166877971,0.002181809605419233,0.0006256525931177759,0.006873005507980712,0.004245352588798934,-0.0011478752195477615,0.0021264129545439047,0.0031801785472303835,0.00939776724337522,0.004753379604615221,0.0011874630252202921,-0.0023878386265718753,-0.0016827893321516407,-0.0030311553497782253,-0.0007056924479373339,0.00045828440007634753
2025-07-16,0.0029356511144852217,0.0017060238304760222,0.0018683202137813938,0.0017380038191191327,0.0003946175967058263,0.0018471558855247595,0.000607852005583731,0.004881687326300982,0.003097041085922131,-0.0008607511072172613,0.00015089748384563005,0.0027203681271834703,0.00863607152805732,0.007059704212479545,0.0015489245776329264,-0.0022311516192619675,-0.0005178771264888915,-0.002309648234373429,-0.0006634044370280145,-3.3876275932764877e-06
2025-07-17,0.0036028806565813086,0.0021567600884355833,0.0031463612926826757,0.002565608571874983,0.001956899730390782,0.0022457909653873453,0.0015132716015660297,0.004979435257233639,0.003966121083479985,0.0007301540318058076,0.000392430902264479,0.0034364010387193723,0.009308627469955144,0.00929504899439711,0.006082928991390191,-0.0008829786318170774,0.0010723115486565681,-0.0032618644536395736,-0.0010082126652435075,-0.000932999196852996
2025-07-18,0.0036388030769540893,0.0031945940153150164,0.002527092220499505,0.001992269616677811,0.0017479620822921705,0.003396251358223995,0.0018142798686504647,0.003978677334974418,0.0033787204275264105,0.0005004565286024886,0.0007017210186503308,0.0030450680673403062,0.008666282550730254,0.007985650557433149,0.005411683135664702,-0.0005515474331798831,0.0017743674612038297,-0.003932270761699547,0.0013227921234788165,-0.0023196369503836025
2025-07-21,0.002822376824503747,0.004561337947395943,0.002207923331511896,0.0018408160917328443,0.0016066985283227308,0.006685045358042624,0.0020866314918406683,0.00527892906186207,0.0031374125031046196,0.0009252436939256425,0.002283055824548186,0.003341732638903422,0.008927785041992941,0.008948110390196173,0.004874119136101751,-0.0009095156636424572,0.0015813421613865176,-0.0031777634051316783,0.0018594070529259765,-0.002856744494331348
2025-07-22,0.003149803221500269,0.00445320290548758,0.0016341902220049498,0.0009099725435802785,0.0016467191112443046,0.007446261985269914,0.0019942360082543854,0.004975023552290875,0.002621914518974555,-2.1002322715502064e-05,0.0005251940854233472,0.0019714658813445585,0.007547449764906044,0.007377591762657931,0.006397779567453066,-0.00046131737372259176,-0.0019836179159104126,-0.0024276873746236103,0.00122550079220638,-0.0013396744477655765
2025-07-23,0.0033892700449559498,0.0036021205313101655,0.0016326900547247946,0.0008689617235999647,0.00182617943534073,0.0066779620034608635,0.00222923872534328,0.0023038315698024224,0.002999118559837766,-0.000716862326040496,0.00016887075662191386,0.0016080050289994374,0.0073763942633859655,0.006185896205207842,0.005508521941096911,-0.00026592312855368007,-0.0007385714029303104,-0.0019550133248425693,0.0005667321696637972,0.0008220283814402152
2025-07-24,0.002983685581772594,0.004648354810017153,0.0016887518004980672,0.0004075654064425449,0.0010990584046235818,0.006015605042589872,0.0015963694443628662,0.0012493139124206299,0.002465979902399684,-0.00034718939392818784,0.0005014716546288545,0.0018828283221717812,0.0060759936354589875,0.007434939314772571,0.006269812815665415,0.0003349001936980678,-0.0029397023208337036,-0.00374716037581837,0.0012867460374898,0.0011993386019219566
2025-07-25,0.0031506697311877883,0.003268305999964705,0.0010997323699293627,0.0001431737465672267,4.8130260613810095e-05,0.005440563910308932,0.0016712988634819293,-0.003690607634166132,0.001989457338112943,-0.00018165395780004313,-0.0008751668208048236,0.0016336705280088793,0.005776872751620987,0.007408171655349049,0.005824941941273626,0.0002812693037239522,-0.0009073134467490751,-0.0034013805522283614,0.001608889458812851,0.00027589130272007156
2025-07-28,0.003170509672402394,0.002136778300040465,0.001230888142384473,-0.0001997718109328417,-0.0007669141605627261,0.0038475601813661277,0.0012023037763612577,-0.004161141325855805,0.002216521638027269,-0.0015813107867625963,-0.0010470964399314996,0.0016676690091854795,0.005832935663455008,0.008542628709004208,0.004069989905169169,-0.00048229119400267084,0.0009302878560189353,-0.004285105714215176,0.0010162313098596332,0.0010242054903908282
2025-07-29,0.001504122272172137,0.00262996433764619,0.0007283939682356022,-0.000702002094972659,-0.0016405185224095619,0.0053147415658650774,0.001501637864407873,-0.004174897023956364,0.0015210466551774937,-0.0009326221237983712,-0.00257941499472924,0.0015262955799580703,0.005406083870729256,0.007005480887231042,0.00450781606307431,-0.0004725217922502467,0.0011784793025366724,-0.008478407839481273,-0.0004953921483637824,0.002392541632302514
2025-07-30,0.00033291878012521315,0.0022086249167560966,-0.00013818843448717977,-0.00026478399828733235,-0.0015851394056617617,0.005624631537574648,-8.450932425954627e-05,-0.005350846849824137,0.0018707826966016029,-0.0020368150303675505,-0.0016432551110677207,0.0021304439795888476,0.007961522623860667,0.0070540235298767184,0.0029305716502799673,-0.0022596606500072834,0.0035101883939519128,-0.009797608209561704,-0.0006086255999967483,0.0012905526395517453
2025-07-31,-0.0011325958533848434,0.003182568165182742,-0.0014390522447953358,-4.2209464397574556e-05,-0.0015585019539779087,0.003650513460366084,-0.0005230943628335094,-0.0045557417898386965,0.0010313316868326872,-0.0021320698652119775,0.004375880080912153,0.0042017275586052226,0.006282728997851522,0.00517006574344967,0.0007506205537775812,-0.0030416551830264537,-0.0006618121405329413,-0.010046416395746521,-0.0012079324916867973,0.00034592381139276763
2025-08-01,-0.002644029667868142,-0.0017457119861463255,-0.0033678587421149208,-0.001627303625469989,-0.0030310472315574046,0.002679684138492616,0.0003364746483479897,-0.007187083538380462,-0.0010573173261268388,-0.0017279263572042402,0.0024800396492894393,0.0025326310850041778,0.004451598057755524,0.0017320551890534774,0.0016466482496731438,-0.0028670773724869315,-0.0015290730393742013,-0.012569523159843865,-0.002748635012438011,-0.001067596493481271
2025-08-04,-0.0015614833286611673,-0.0024809105861542,-0.002883893596700454,-0.0002820067663031556,-0.0015087061123319535,0.0050051993093500665,0.0018380469802431964,-0.005605736514048642,0.0004683660477690477,-0.0014170557113966197,0.004283244291147609,0.003744859850356891,0.006604276634373169,0.004457159561584284,0.0020906369355941645,-0.0027279852690309135,0.0029609661593021307,-0.011110187180419362,-0.002026780009305046,-0.0016170611807646896
2025-08-05,-0.0016815081045411851,-0.0010652204214590232,-0.001648562570647577,-0.0007435188822120853,-0.0013961999045613183,0.0055976047940712315,0.0024597304159676816,-0.007450141085866391,0.0015510915575730865,-0.0008096188159756768,0.0032903361216504168,0.0031188611208870344,0.0055648256762257375,0.0045966484361939786,0.0018318168296862281,-0.0019978070270711577,0.0022153628247306655,-0.009688057334761847,-0.0024235158923313405,-0.003063615709780637
2025-08-06,0.0005947952165500259,0.00021228397399245536,-0.001473472314362001,1.2284153316771684e-05,-0.0022307052428821527,0.005314233617726339,0.0021584265536819746,-0.0065873881141200906,0.001480469986796551,6.446529384330768e-05,0.0030087796061531668,0.0021589435722876027,0.004990194119067514,0.004465956569767488,0.0025232108208564975,-0.001099960707454728,0.004351715931990597,-0.009949539099717002,-0.002533914563610673,-0.003233209540772125
2025-08-07,0.0018837274080628075,0.0004596225408683097,-0.0021626582013529795,0.0008788800032008548,-0.0036187149111581497,0.005140789648740929,0.0017724431510421634,-0.008965823919450788,-0.00016453307647263383,0.000517555185143348,0.0027287556403750137,0.001970010596305172,0.004991900499042445,0.0031591361569051402,0.0030362810529563746,-0.001201783467405426,0.0023564349592803957,-0.00961412723886212,-0.0033970231531298078,-0.003992577425894978
2025-08-08,0.0042958666452342755,-0.0002598718945512835,-0.0006939058739130532,0.0028198152804200403,-0.003122911692004787,0.005664025629009128,0.0024225855562063137,-0.007691949425518069,0.0003833522479651963,0.0003819877750453393,0.003887991921512479,0.0019017444652870807,0.005275876904010812,0.004236137553389701,0.0037857453860910993,-0.0007409820014985912,0.0029140929411660575,-0.009109277136679922,-0.001573946291743844,-0.0038089676749727686
2025-08-11,0.00448043683345647,-0.0007208400440368911,-0.0008946865516972935,0.0021354180444699165,-0.003111256426548975,0.005179618308225597,0.002375928987421527,-0.005660142011721547,0.00020115969444930437,0.000959675574542207,0.0034274265051850495,0.001905688405693784,0.005358425786734117,0.005039618875420182,0.0035540691641658185,0.0007852511426104825,0.0037961647128742504,-0.008235564942598278,-0.0020739172326523113,-0.0036090081387042615
2025-08-12,0.004906617467188202,-0.0008286501329876128,0.0015340519302078138,0.0031095949926628562,-0.0021788837715370213,0.00564052600874052,0.005018292453855789,-0.002035976752728247,0.0011416288652745133,0.0010105780794150364,0.005733080556340697,0.002343202812053502,0.003640048801312029,0.00403445563451269,0.004893451433107448,0.0011719401262359596,0.0050287059226302834,-0.004937363890555624,-0.0013642476761367983,-0.00302398673165265
2025-08-13,0.005456780918767401,0.0005669952592720628,0.0013903801198279053,0.0022817243651144735,-0.0012480278730696015,0.005034718149455442,0.0066027808464778626,-0.0005942970698460948,0.0008728904966267603,0.0008986821214369556,0.005631708751130421,0.0015448247652877667,0.003015212004085566,0.0007787232281336098,0.0051622969977269395,0.0009312457295154286,0.0030624848243897607,-0.0031136423956300676,-0.0009165320622834816,-0.002030311928858475
2025-08-14,0.005372226782620437,0.0018418795630512296,0.0008124456954830328,0.0008102541320765266,-0.0023868217308910923,0.0051106434835148425,0.005530968093183097,0.0028536803314669233,0.0007838802471252626,-0.0006998634429536743,0.005869801447656903,0.0011260660295602353,0.0026580277659288944,-0.0006052748006888875,0.001190538470727359,-0.00022075162878496535,0.0028539309123680355,-0.002416935580482782,-0.0004745353920563355,-0.001878602463710638
2025-08-15,0.00484045517215132,0.0013502023427357957,-0.0003135240800641426,-0.0012433862326063695,-0.0024590995972923304,0.004944069129326445,0.005363429904697398,0.0036626708200331983,-7.622031807290041e-05,9.028882813184037e-05,0.005863387903493772,0.001066229207350894,0.002397274867539012,0.0007357017083003903,0.002545699891607622,-0.00019283124392117658,0.0005030198593511503,0.0045129844224158725,-0.0005135174186122193,-8.970622373466464e-05
2025-08-18,0.004381532325865528,0.000748834139633403,0.0005612982955236157,-0.0008899937303685102,-0.0017176146442056616,0.0034842649049847962,0.004131999893727756,0.0014841039894709974,0.0001542863685903062,-0.0006321286392042547,0.004109199554076104,0.0007701517539797587,0.0031282340029226197,0.00128388132104586,0.0028006832538204573,0.0002702656125284808,0.0013747544938169042,0.0053400203713267645,-0.0010353684219429004,-0.00011162275755385309
2025-08-19,0.0038582665842282647,0.00039622039749676594,0.00042285346085761953,-0.0009001964726211787,-0.001928768939846498,0.002683922596714633,0.004758164722025582,0.005013994168461239,-7.396710604918866e-05,0.00038370540391340915,0.003646097369593343,0.0005309498729456297,0.0026474383954212645,-0.0005021077629038639,0.0021419009586491344,6.968684736120002e-05,-4.8969307308438514e-05,0.004121297031449528,-0.001208743378646343,-1.0408238492409794e-05
2025-08-20,0.0029298346756452265,-0.0007050329953226353,0.00031636250141032775,-0.0009755090039622438,-0.0023741169569016785,0.002415855859944166,0.003368077984891199,0.000979489560714919,-0.0007166414803404409,0.0011489791859599751,0.0027737686648746374,7.434124831886546e-05,0.0014565695072813578,-0.001204187590162814,0.0018020942203069378,0.0004327061852932579,-0.0009381348203984563,0.002104041663776507,-0.0014800702047713388,-0.00013406187051631102
2025-08-21,0.0027753317040995263,-0.0019835022188765205,-3.636805964560286e-05,-0.000802116513777168,-0.0023260599139030115,0.002013808927008159,0.0032983760409411034,0.0027250933675862345,-0.0008129912589837085,0.0011640755772540702,0.0021118689197811903,-0.0004852232629066089,0.0004702261393019935,-0.0018005717790677723,0.0016163409376109994,2.0782178293105023e-05,0.0025753167712655955,0.005070464832820027,-0.001329197901251633,-0.00020272619871807284
2025-08-22,0.003383097737268226,-0.00026126239499130177,0.0011656206273130743,-0.0008711636095496911,-0.0009890814156316929,0.0033380114879304644,0.004893992856081558,0.009755296803583146,-0.00034373837764822834,0.000738383813987964,0.003321586740516913,-0.00046570967055397093,0.001399399285068953,-0.001583726793455964,0.0022046052257304882,0.00016244683799046533,0.003921424463057027,0.0052961928128841766,-0.0008390475609347803,0.000911671706345929
2025-08-25,0.003211635103161309,-0.0007495552910432857,0.0013926610740948697,-0.00044436498067949024,-0.001020058545942093,0.004075577382202655,0.004171035477740054,0.00929957481268548,-0.000512979165846733,0.0006635217922380477,0.002875602005005923,-0.0006407005827724244,0.0009740642139823674,-0.002315103711025024,0.0023787337272595855,-0.00025578382873213125,0.0033828880881293156,0.0046912525103303074,-0.000793452513476095,0.0006473359840285742
2025-08-26,0.004334255327752412,-0.00019833168112804445,0.0024610260333510327,0.0004570733302417862,-0.0008544656362584446,0.0029287847234772345,0.0039901534659487255,0.00954505089455065,0.00031711937380600187,-0.00042882966173770075,0.004157052001996503,-0.0008676567120466828,0.0018698603953407722,-0.003028177154683065,0.0011544914544798445,-0.00015429189936751463,0.004788438108802501,0.007695376844910212,0.00013278333847207557,-0.00011061695239474866
2025-08-27,0.005116946820344426,6.877872206370039e-05,0.0025799532680944592,0.0002582027191093461,-0.0005131906462782943,0.002811617168510766,0.004773029969240955,0.010743228743698569,4.991549066857282e-08,9.793372242436482e-05,0.004053630567544653,-0.00046492065154107864,0.0007519325393839816,-0.002810617815452243,0.0017300931259380814,0.0013539371184983385,0.004830366732802266,0.007317695067909408,6.869645457134866e-05,0.0008885483855143539
2025-08-28,0.005919967255500857,-0.0002414878691708422,0.00340847814350313,0.0011279187497871602,-0.0005238645027539124,0.00499206878320449,0.005290383669545223,0.012231630251406472,0.0008648023271020877,0.00038197189797282706,-0.0013231872618193585,-0.0021525112751564655,0.0007486857387793255,-0.0024868172443115342,0.0032355457465258974,0.00172482692542964,0.006000512030527094,0.01015336238125623,0.000773898334198514,0.0012708015713508436
2025-08-29,0.007079851701489342,0.0033320067629589167,0.005359029648704316,0.0015954602667806739,0.0008484996366271202,0.006013829024049638,0.004370231579231188,0.012305746505794907,0.002082462894474518,0.0001283706791499084,-0.000634638748143862,-0.001561897045771915,0.00025294578574978075,-0.0035969150968606033,0.0033105997357184393,0.0021115305599104183,0.005165188585385122,0.013769278555914167,0.0019340436456434628,0.002581179461802896
2025-09-02,0.006318964105467279,0.003254650246309709,0.0048356375430419095,-0.00036625375759058443,-0.0003815939934425805,0.0040850673031332775,0.0033555891989411222,0.011526295047004637,0.0009522076936691215,0.00010649471252937581,-0.002634938647633989,-0.00281679390255542,-0.0025305621769256548,-0.005439468510017714,0.0037583588234109955,0.0023775000901256004,0.0033943767187624985,0.012921606652095657,0.0012784430208135189,0.0037913811424275467
2025-09-03,0.00832918901940829,0.0029027752707882714,0.004794881594356393,0.0002460059913538204,-0.00032635015746129703,0.008748168312372639,0.0029252302463210977,0.00932335970225327,0.0014115722317255054,-9.443241815149106e-06,-0.0016715572389083444,-0.002057518428453886,-0.002094066890714119,-0.006471740063009518,0.0032521206527221904,0.0025173764345734094,0.0041997442438459435,0.010693632714331358,0.0020824542131528956,0.0026399564998739076
2025-09-04,0.006058515904704675,0.00304433394522331,0.005507858742442762,-0.0007690510321365973,0.0016139203198876017,0.008738952315548798,0.003519423111475317,0.010049371851641804,0.002134511732201838,-0.0008788384587556097,-0.0014432692342128905,-0.0015320673277900098,-0.0021146634841534228,-0.006721060604249235,0.002179407207176187,0.0020591318281710847,0.003051913987290683,0.012139473647078852,0.0017572623833978286,0.0031992441154070407
2025-09-05,0.004450065394065511,0.0021491976283236182,0.005492129870318357,-0.002069115205317262,0.002229347813613847,0.009210452862651809,0.004482595117362265,0.011373424229838119,0.001337785179524925,-0.0017530736840638995,-0.0005314344162537343,-0.0024181992473046423,-0.003842386869221515,-0.003151051407690597,0.0013887071033094611,0.0021137536356485576,0.004501217150937159,0.013172360895056672,0.0017762579259203715,0.0020519864584678136
2025-09-08,0.0019546044749063018,0.0030031852540271685,0.003967426825287246,-0.00343599186319577,0.0028230405790263756,0.007804038426582749,0.00438322647681656,0.010897771299691156,0.000770971500260026,-0.0020791076839589916,-0.0010316785769277138,-0.002210159248250043,-0.003990033276525018,-0.0020634494309855313,-0.0006579319705474929,0.0017916518393059466,0.002723446288946113,0.01267172989709226,0.0009360978967114519,0.0019346542069629048
2025-09-09,0.0016295016386966676,0.003824099645270801,0.004643477960433606,-0.0023120371674184514,0.0021511983480629825,0.00910254351014671,0.003876785378907266,0.00906169094791029,0.0014757071129462174,-0.0020516983519271114,8.185884392430398e-05,-0.002163226466356588,-0.003087061720946188,-0.0019540744497883343,-5.0416384196189104e-05,0.0014543636767727463,0.0013830003396299306,0.016696852556770465,0.0013136024615514775,0.002752907919515002
2025-09-10,-0.0005270935814981115,0.0021255992653245125,0.003032927329589896,-0.0022277931553101593,0.0009583397696847184,0.008424469685369695,0.0025299524414409136,0.006928097137219008,0.0013591662103422276,-0.0020529078894892415,-0.0023893884776817974,-0.002682434003449169,-0.0014654041715170985,0.01578683364570508,-0.000894421848738175,0.0007572624575073683,0.0012342295603448628,0.014710293767007665,0.0002471500279500272,0.0034471422123124483
2025-09-11,-0.0006139990134708395,0.001345497282052882,0.0039250034007822345,-0.0018642464977923824,0.0002315295209729229,0.009014667189790038,0.0023513137023482068,0.005665190632437178,0.002590434791524826,-0.002023574520261873,-0.001833355409799503,-0.001800331646547998,-0.0010791139314959008,0.014576115570704934,-0.0011884647012062987,0.0010608370901245777,0.004470341921383037,0.013737656103532326,0.00017856252838718278,0.002594596180368941
2025-09-12,0.00038200949032412,-0.000475354486177193,0.0032600617093573535,-0.0019398405534242157,-0.00010531170591134841,0.008861492714338748,0.00310748269703342,0.000898019145036294,0.0021866245747539314,-0.001828870961931689,-0.0016524499633308542,-0.0010956083532517702,-0.0010140726589839,0.011869775637303187,-0.0011867343855329559,0.0013680267263831314,0.008708235325611342,0.013640989521606412,-0.0008415623391896554,0.002705746774663548
2025-09-15,0.0011994125485129182,0.000232646491012245,0.004076908650329491,0.0006650643217086305,0.00014357798888078865,0.010869574841528317,0.0032272506457894255,0.0008638567538986341,0.0031346383242083333,-0.00231291465793011,-0.0012477951632123118,-0.00033914609834194697,-0.0006024858786285614,0.012896551398774376,-0.0027923323370561914,0.000827562133257026,0.011236766050440838,0.007307823615508402,-0.0007499310364783241,0.0027434475641939073
2025-09-16,0.0016568354148392805,0.0006991390152320864,0.0031022023864786807,3.145763544046831e-05,-0.0005277202616383759,0.010878233203572002,0.0036641237986527074,0.003705388981402663,0.00300257259145153,-0.001725324272555523,0.0008244589039317019,-0.0006572097127015009,-0.001842048629515386,0.01348379669832595,-0.002726616519400821,0.0007759950983476982,0.011953031851374063,0.005405405177173317,-0.0003542917932927325,0.0036723912081546516
2025-09-17,0.0019046598861531595,0.0009316721750723455,0.003665617877477367,0.0007635202596602775,-3.0093738255210224e-05,0.01102793577128337,0.0015527067741623213,-0.0005136029912472917,0.0035657587512972154,-0.0018447348773735605,0.0016492904046351454,0.00014780183922750157,-0.0014044763440780317,0.015530193963871824,-0.003170760788146082,0.0006367710646175528,0.013328571554900592,0.006363538269490221,0.0005952824711269844,0.0036103870100027526
2025-09-18,0.0026591607649723457,0.001768494273402238,0.00409495744285957,0.0012101883686405413,-0.0008952446624256149,0.012087003299308407,0.0022806907172569836,0.01436857835879537,0.0035313475349746993,-0.002683703394375159,0.0021914496588330947,0.0003911236358030257,0.0004108676659574262,0.014641830969438102,-0.002877874349044679,-0.0006522969110961341,0.01309212959938183,0.0060928293006841435,-0.0007790917352460847,0.0025039121770169593
2025-09-19,0.004506370135546139,0.0022380841754773726,0.00430312316922718,0.0009350787506918756,-0.001019506841458867,0.012512808398946407,0.0025691232519688967,0.012834307881838314,0.003910501485859258,-0.002677986649088132,0.0026480358620812995,0.0013877475067627155,0.0006525827146472041,0.017075515253534623,-0.0019314179974855628,-0.0008146218567661623,0.014783101574200425,0.005786772344066294,-0.00023707384985830471,0.001694272659939
2025-09-22,0.006025316950212861,-0.00014567045388533262,0.0027233441113503785,0.00037407082971453455,-0.002687114015374781,0.010495937224985263,0.00022812713011725606,0.008682280900531063,0.0027205469949819704,-0.002468533214626173,0.0007705844883847013,0.0007553059183131872,0.0017565969466240949,0.019544338524078265,-0.0024104041848195036,-0.0017473899079340272,0.012630031316621076,0.0058005357319037,-0.0007583732178829238,0.0004013361729170772
2025-09-23,0.005834872317786305,-0.0014690379495697736,0.0025114834339027446,0.00035277799285015065,-0.002341051063909505,0.009741408476437152,0.0005670270004157596,0.010194657956942604,0.002994722753590828,-0.0012353959197850483,0.00023151188799109824,0.000540733669552379,-0.00016526652121484075,0.017565477178077375,-0.0016208033895220519,-0.0011394835554967453,0.010698276572858073,0.0071530342716881745,-0.001405915187739265,0.0010561089189670247
2025-09-24,0.0049450178625020606,-0.001751213786921796,0.0017333912960447006,-0.0007409715169055143,-0.001789955639629831,0.00916712955019039,0.0005946105957557568,0.013805803481787315,0.002481205721656865,-0.00128520088261182,0.0005265702430136798,0.0008511863535376307,-0.0011194091640810255,0.01696479682716203,-0.0011208085679089153,-0.0011080771088001595,0.011955848385222984,0.008472071967148054,-0.001747153376596111,0.0014356416389528337
2025-09-25,0.005591370470862595,-0.002308582648489438,0.001749098482800454,-0.0003839005202778634,-0.002170899237476165,0.008811937120795171,0.00022564273839573712,0.017215372146539332,0.0023670837868131843,-0.0017115876209581327,0.00019977509747789445,7.730557979073737e-05,-0.0008692181446506575,0.01384652810605555,-0.0021297976304283208,-0.0015140227710283727,0.010059505441193944,0.007009634721550734,-0.0021826006545739795,0.0013201086791122308
2025-09-26,0.004867873584749971,-0.002476188895814574,0.001987081519171091,-0.0015714135818774345,-0.0017679608427359217,0.007961993909095171,0.0006463649088240431,0.019275645470633374,0.002484361405395963,-0.0016050959168353862,-0.0003942581697115588,0.00022801626433666678,-0.000334802557187508,0.01153954559406895,-0.0017204603842578103,-0.0009816993348124748,0.012586022992864033,0.0070571022900594695,-0.001748412049224768,0.0017591135262385205
2025-09-29,0.004756575538090796,-0.0013711495770874326,0.0019406236388420483,-0.0009546409119469357,-0.0015052345178607485,0.007156969753000603,0.00032867780008776214,0.019002282060265645,0.0023677089601317593,-0.0017841736822937436,0.0004083222498741879,0.0008244014477540807,0.002354514971197785,0.014368385620770158,-0.0023846875796011023,-0.0010904992086375354,0.014655154276031184,0.005963193319037119,-0.0016093204658286897,6.482420694088331e-05
2025-09-30,0.0053171171339507824,-0.001157157591661645,0.0014642802203361227,0.0004957531782066093,-0.0015807447812773655,0.007328690977151897,0.0001873398683256089,0.017941150702573426,0.002611836916147109,-0.0016229149648095075,4.464952341671768e-05,0.001304830246478378,0.0046310323114313046,0.014283125913889022,-0.002836642041540177,-0.0013539030084662785,0.015500917581076485,0.00615322384145855,-0.0011869402123660389,-0.0007536657024660887
2025-10-01,0.0035736421581976595,-0.0010600058108064913,0.0009393273090820109,0.0008327867999835536,-0.001881345767342024,0.003130654849440717,-0.0009931155568067395,0.02193670106817589,0.0018953540313965678,-0.001225423263309322,-0.0012474711715921294,0.0014519596880729734,0.00485474353971696,0.016075074804862227,-0.0013297349488146815,-0.0015638118948507918,0.016440078034389866,0.006736596484858981,-0.0003565079848715791,0.0001212652073476539
2025-10-02,0.0036278085653000556,-0.0028005130895685957,0.00018267820396621892,0.0002763396726901235,-0.002849043762737785,0.0029364439877296753,-0.0020207737402045066,0.022557909677408804,0.000667333326670011,-0.001198260045923266,-0.0013575898427494071,0.0008107833488231076,0.004990582043592035,0.016135974473447928,-0.0010309947176974977,-0.002255094483425124,0.013222589943599122,0.00710866093027217,-0.000643855949920763,-0.00041018705070189343
2025-10-03,0.0038196396809552224,-0.0027417567237386364,0.0009073008411355221,0.0010926600014637745,-0.002323150398985335,0.0022861066506563053,-0.0028961796658049767,0.02217169136307278,0.0026240659606350967,-0.0005697672316801738,-0.002745417291622815,0.0022435199499133305,0.00600591231747355,0.01348157024888889,-0.0014641922957556008,-0.0024434423120494263,0.010696864986305626,0.007217561602590817,0.001025233724577107,0.001885028929011101
2025-10-06,0.003939474394968478,-0.0031805324280529566,0.0009718992581716823,0.0018364127152212639,-0.0025930406301168663,0.0034810812484330376,-0.0037395388662227027,0.021866284723322305,0.0029790801867659866,-0.0005924362187031629,-0.0023765727727199813,0.003004671743158527,0.005065425147869035,0.013213969353282434,-0.0006686557928115233,-0.0027386102376414033,0.014053966937034895,0.006248585217508235,0.0010792223358453313,0.0020161984158097003
2025-10-07,0.004640546916642202,-0.003490167653252002,3.360811162723132e-05,0.0015505500009219853,-0.0020721259565523176,0.0013544385117370994,-0.0035154695032097007,0.02274054560647496,0.0018948648396303115,-0.0003893487418400454,-0.003447426688935706,0.0025494029458950685,0.004202863642268162,0.011318366256103995,-0.0007689725485265364,-0.0021720566357973812,0.011747752423682829,0.0026100125941719452,0.001281862932497202,0.0016783373660999134
2025-10-08,0.006561536729645495,-0.0010545323721681877,-0.0002547211330417021,0.0019351222096833764,-0.0016834051000840621,0.0012184925949728143,-0.0036518352845878177,0.02241517033608601,0.0008485377387495053,-0.0008614438427700267,-0.0022177486417942873,0.002435793700036798,0.00337886752759754,-0.005883799800987277,-0.0013077600683170988,-0.0021168408088081624,0.012276103133349398,0.0036345471392313367,0.001984688821663727,0.0007373448536957483
2025-10-09,0.005068322576651374,-0.0004125870481315796,-0.0009232728648865985,0.0019949966438259303,-0.00264263349737906,0.0003360300322382603,-0.005679517083114071,0.02323239587198455,0.00026006822920243147,-0.0005249460146098505,-0.0010544730963412297,0.0021384433413911717,0.004335975418541504,-0.0012342214713761623,0.00025594166875471115,-0.002560082727873536,0.008895143502373793,0.002348353926209079,0.0005758472942679283,0.0004105894237790064
2025-10-10,0.0024640731652480984,-0.002517466838365401,-0.001900589231389449,0.0014081646216272058,-0.002975208585962075,-0.0007801972657885236,-0.005850131460739661,0.022417660456522083,-0.0007201787916092106,0.00043084944313407926,-0.0032897155418857237,0.00015628840652492926,0.0017092717478321307,0.0006389043670044725,0.002354039801569008,-0.0026255090385389644,0.0026857547525162505,0.0007102588183890368,0.0006784143285736455,-0.0005637007723834408
